casa,familia,mercado,lado,match_id,cuota,prob_cuota,prob_casa,consenso,desviacion,valor
Jackbit,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.44,0.4098360655737705,0.3869346733668342,0.382716,0.00421867336683418,-0.06617296000000006
Jackbit,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.54,0.6493506493506493,0.6130653266331658,0.617284,-0.004218673366834236,-0.04938263999999992
Fezbet,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.5,0.4,0.37810945273631846,0.382716,-0.0046065472636815374,-0.04321000000000008
Fezbet,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.52,0.6578947368421053,0.6218905472636816,0.617284,0.004606547263681593,-0.06172831999999995
DraftKings,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.45,0.4081632653061224,0.379746835443038,0.38279399999999997,-0.0030471645569619676,-0.06215470000000001
DraftKings,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.5,0.6666666666666666,0.6202531645569621,0.617206,0.0030471645569620787,-0.0741909999999999
Cashwin,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.5,0.4,0.37810945273631846,0.382716,-0.0046065472636815374,-0.04321000000000008
Cashwin,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.52,0.6578947368421053,0.6218905472636816,0.617284,0.004606547263681593,-0.06172831999999995
Betibet,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.55,0.3921568627450981,0.37192118226600984,0.38279399999999997,-0.010872817733990126,-0.023875300000000155
Betibet,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.51,0.6622516556291391,0.6280788177339901,0.617206,0.01087281773399007,-0.06801893999999997
bet365,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.42,0.4132231404958678,0.38578680203045684,0.38148150000000003,0.004305302030456815,-0.07681476999999992
bet365,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.52,0.6578947368421053,0.6142131979695432,0.6185185,-0.004305302030456759,-0.05985188000000008
1xBet,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.48,0.40322580645161293,0.38461538461538464,0.38148150000000003,0.003133884615384608,-0.05392587999999998
1xBet,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.55,0.6451612903225806,0.6153846153846154,0.6185185,-0.0031338846153845523,-0.04129632500000002
BetVictor,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.39,0.41841004184100417,0.38402061855670105,0.382716,0.0013046185567010538,-0.08530875999999998
BetVictor,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.49,0.6711409395973155,0.615979381443299,0.617284,-0.0013046185567010538,-0.08024683999999993
TonyBet,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.5,0.4,0.38423645320197053,0.382716,0.0015204532019705286,-0.04321000000000008
TonyBet,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.56,0.641025641025641,0.6157635467980296,0.617284,-0.001520453201970473,-0.037036959999999786
Parimatch,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.39,0.41841004184100417,0.38402061855670105,0.382716,0.0013046185567010538,-0.08530875999999998
Parimatch,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.49,0.6711409395973155,0.615979381443299,0.617284,-0.0013046185567010538,-0.08024683999999993
N1Bet,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.47,0.4048582995951417,0.37468354430379747,0.38279399999999997,-0.008110455696202501,-0.05449882000000006
N1Bet,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.48,0.6756756756756757,0.6253164556962025,0.617206,0.008110455696202501,-0.08653511999999997
Betsson,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.5,0.4,0.37810945273631846,0.382716,-0.0046065472636815374,-0.04321000000000008
Betsson,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.52,0.6578947368421053,0.6218905472636816,0.617284,0.004606547263681593,-0.06172831999999995
20Bet,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.5,0.4,0.38423645320197053,0.382716,0.0015204532019705286,-0.04321000000000008
20Bet,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.56,0.641025641025641,0.6157635467980296,0.617284,-0.001520453201970473,-0.037036959999999786
Megapari,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.46,0.4065040650406504,0.385,0.382716,0.0022840000000000082,-0.058518639999999955
Megapari,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.54,0.6493506493506493,0.615,0.617284,-0.0022840000000000638,-0.04938263999999992
LeoVegas Sport,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.5,0.4,0.375,0.382716,-0.007716000000000001,-0.04321000000000008
LeoVegas Sport,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.5,0.6666666666666666,0.625,0.617284,0.007715999999999945,-0.07407399999999986
Campobet,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.4,0.4166666666666667,0.3766233766233766,0.38279399999999997,-0.006170623376623385,-0.0812944000000001
Campobet,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.45,0.6896551724137931,0.6233766233766234,0.617206,0.00617062337662333,-0.10505129999999996
1Bet,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.51,0.39840637450199207,0.3802469135802469,0.38279399999999997,-0.002547086419753042,-0.03918706000000016
1Bet,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.54,0.6493506493506493,0.619753086419753,0.617206,0.0025470864197529863,-0.04950275999999998
Unibet,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.5,0.4,0.375,0.382716,-0.007716000000000001,-0.04321000000000008
Unibet,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.5,0.6666666666666666,0.625,0.617284,0.007715999999999945,-0.07407399999999986
Goldenbet,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.44,0.4098360655737705,0.3869346733668342,0.382716,0.00421867336683418,-0.06617296000000006
Goldenbet,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.54,0.6493506493506493,0.6130653266331658,0.617284,-0.004218673366834236,-0.04938263999999992
Freshbet,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.44,0.4098360655737705,0.3869346733668342,0.382716,0.00421867336683418,-0.06617296000000006
Freshbet,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.54,0.6493506493506493,0.6130653266331658,0.617284,-0.004218673366834236,-0.04938263999999992
Mystake,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.44,0.4098360655737705,0.3869346733668342,0.382716,0.00421867336683418,-0.06617296000000006
Mystake,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.54,0.6493506493506493,0.6130653266331658,0.617284,-0.004218673366834236,-0.04938263999999992
Vbet Sport,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.45,0.4081632653061224,0.3828715365239294,0.38148150000000003,0.0013900365239293833,-0.06537032499999984
Vbet Sport,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.52,0.6578947368421053,0.6171284634760705,0.6185185,-0.0013900365239294388,-0.05985188000000008
Ivibet,Asian Handicap,Asian Handicap -0.25/+0.25,home,1321404650,2.5,0.4,0.3827160493827161,0.3815595,0.0011565493827160878,-0.046101250000000094
Ivibet,Asian Handicap,Asian Handicap -0.25/+0.25,away,1321404650,1.55,0.6451612903225806,0.6172839506172839,0.6184405,-0.0011565493827160322,-0.041417225
Jackbit,Asian Handicap,Asian Handicap 0,home,1321404650,2.09,0.47846889952153115,0.4514435695538058,0.445596,0.005847569553805831,-0.06870436000000013
Jackbit,Asian Handicap,Asian Handicap 0,away,1321404650,1.72,0.5813953488372093,0.5485564304461943,0.554404,-0.00584756955380572,-0.046425119999999986
1xBet,Asian Handicap,Asian Handicap 0,home,1321404650,2.19,0.4566210045662101,0.4427480916030535,0.445596,-0.002847908396946486,-0.0241447600000001
1xBet,Asian Handicap,Asian Handicap 0,away,1321404650,1.74,0.5747126436781609,0.5572519083969466,0.554404,0.002847908396946597,-0.03533703999999993
Megapari,Asian Handicap,Asian Handicap 0,home,1321404650,2.19,0.4566210045662101,0.4427480916030535,0.445596,-0.002847908396946486,-0.0241447600000001
Megapari,Asian Handicap,Asian Handicap 0,away,1321404650,1.74,0.5747126436781609,0.5572519083969466,0.554404,0.002847908396946597,-0.03533703999999993
Goldenbet,Asian Handicap,Asian Handicap 0,home,1321404650,2.09,0.47846889952153115,0.4514435695538058,0.445596,0.005847569553805831,-0.06870436000000013
Goldenbet,Asian Handicap,Asian Handicap 0,away,1321404650,1.72,0.5813953488372093,0.5485564304461943,0.554404,-0.00584756955380572,-0.046425119999999986
Freshbet,Asian Handicap,Asian Handicap 0,home,1321404650,2.09,0.47846889952153115,0.4514435695538058,0.445596,0.005847569553805831,-0.06870436000000013
Freshbet,Asian Handicap,Asian Handicap 0,away,1321404650,1.72,0.5813953488372093,0.5485564304461943,0.554404,-0.00584756955380572,-0.046425119999999986
Mystake,Asian Handicap,Asian Handicap 0,home,1321404650,2.09,0.47846889952153115,0.4514435695538058,0.445596,0.005847569553805831,-0.06870436000000013
Mystake,Asian Handicap,Asian Handicap 0,away,1321404650,1.72,0.5813953488372093,0.5485564304461943,0.554404,-0.00584756955380572,-0.046425119999999986
22Bet,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.46,0.684931506849315,0.6490384615384616,0.650124,-0.0010855384615384711,-0.05081895999999986
22Bet,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.7,0.37037037037037035,0.35096153846153844,0.349876,0.0010855384615384156,-0.055334799999999906
Powbet,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.45,0.6896551724137931,0.6514423076923078,0.650124,0.0013183076923077852,-0.05732020000000004
Powbet,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.71,0.36900369003690037,0.34855769230769235,0.349876,-0.0013183076923076742,-0.05183603999999997
Jackbit,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.45,0.6896551724137931,0.6514423076923078,0.650124,0.0013183076923077852,-0.05732020000000004
Jackbit,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.71,0.36900369003690037,0.34855769230769235,0.349876,-0.0013183076923076742,-0.05183603999999997
Fezbet,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.45,0.6896551724137931,0.6514423076923078,0.650124,0.0013183076923077852,-0.05732020000000004
Fezbet,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.71,0.36900369003690037,0.34855769230769235,0.349876,-0.0013183076923076742,-0.05183603999999997
Cashwin,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.45,0.6896551724137931,0.6514423076923078,0.650124,0.0013183076923077852,-0.05732020000000004
Cashwin,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.71,0.36900369003690037,0.34855769230769235,0.349876,-0.0013183076923076742,-0.05183603999999997
Betibet,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.45,0.6896551724137931,0.6547619047619047,0.649581,0.005180904761904692,-0.05810755000000012
Betibet,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.75,0.36363636363636365,0.3452380952380952,0.35041900000000004,-0.005180904761904859,-0.0363477499999999
bet365,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.45,0.6896551724137931,0.6480582524271845,0.650783,-0.002724747572815489,-0.056364650000000016
bet365,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.67,0.37453183520599254,0.35194174757281554,0.349217,0.0027247475728155446,-0.0675906100000001
1xBet,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.48,0.6756756756756757,0.6467780429594271,0.650783,-0.00400495704057291,-0.03684115999999993
1xBet,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.71,0.36900369003690037,0.35322195704057274,0.349217,0.004004957040572743,-0.05362193000000004
BetVictor,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.41,0.7092198581560284,0.6501240694789081,0.650124,6.947890807129653e-08,-0.08332516000000001
BetVictor,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.62,0.38167938931297707,0.3498759305210917,0.349876,-6.947890829334114e-08,-0.08332487999999982
TonyBet,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.47,0.6802721088435374,0.6557377049180328,0.650124,0.005613704918032814,-0.044317719999999894
TonyBet,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.8,0.35714285714285715,0.34426229508196726,0.349876,-0.005613704918032758,-0.02034720000000001
Parimatch,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.41,0.7092198581560284,0.6501240694789081,0.650124,6.947890807129653e-08,-0.08332516000000001
Parimatch,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.62,0.38167938931297707,0.3498759305210917,0.349876,-6.947890829334114e-08,-0.08332487999999982
N1Bet,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.43,0.6993006993006994,0.6451612903225807,0.650783,-0.005621709677419262,-0.06938031000000011
N1Bet,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.6,0.3846153846153846,0.3548387096774193,0.349217,0.005621709677419318,-0.09203579999999989
Betsson,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.44,0.6944444444444444,0.6563245823389022,0.649581,0.006743582338902265,-0.06460336
Betsson,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.75,0.36363636363636365,0.3436754176610979,0.35041900000000004,-0.006743582338902154,-0.0363477499999999
20Bet,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.47,0.6802721088435374,0.6557377049180328,0.650124,0.005613704918032814,-0.044317719999999894
20Bet,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.8,0.35714285714285715,0.34426229508196726,0.349876,-0.005613704918032758,-0.02034720000000001
Megapari,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.46,0.684931506849315,0.6490384615384616,0.650124,-0.0010855384615384711,-0.05081895999999986
Megapari,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.7,0.37037037037037035,0.35096153846153844,0.349876,0.0010855384615384156,-0.055334799999999906
LeoVegas Sport,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.46,0.684931506849315,0.6447688564476886,0.650124,-0.005355143552311481,-0.05081895999999986
LeoVegas Sport,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.65,0.37735849056603776,0.35523114355231145,0.349876,0.0053551435523114255,-0.07282860000000002
Campobet,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.4,0.7142857142857143,0.6446700507614214,0.650783,-0.0061129492385786355,-0.08890379999999998
Campobet,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.54,0.39370078740157477,0.3553299492385787,0.349217,0.006112949238578691,-0.11298881999999988
1Bet,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.46,0.684931506849315,0.6540284360189573,0.649581,0.0044474360189573625,-0.05161174000000002
1Bet,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.76,0.3623188405797102,0.34597156398104273,0.35041900000000004,-0.004447436018957307,-0.032843559999999994
Unibet,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.46,0.684931506849315,0.6447688564476886,0.650124,-0.005355143552311481,-0.05081895999999986
Unibet,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.65,0.37735849056603776,0.35523114355231145,0.349876,0.0053551435523114255,-0.07282860000000002
Goldenbet,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.45,0.6896551724137931,0.6514423076923078,0.650124,0.0013183076923077852,-0.05732020000000004
Goldenbet,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.71,0.36900369003690037,0.34855769230769235,0.349876,-0.0013183076923076742,-0.05183603999999997
Freshbet,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.45,0.6896551724137931,0.6514423076923078,0.650124,0.0013183076923077852,-0.05732020000000004
Freshbet,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.71,0.36900369003690037,0.34855769230769235,0.349876,-0.0013183076923076742,-0.05183603999999997
Mystake,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.45,0.6896551724137931,0.6514423076923078,0.650124,0.0013183076923077852,-0.05732020000000004
Mystake,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.71,0.36900369003690037,0.34855769230769235,0.349876,-0.0013183076923076742,-0.05183603999999997
Vbet Sport,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.42,0.7042253521126761,0.6594724220623501,0.649581,0.009891422062350164,-0.07759498000000009
Vbet Sport,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.75,0.36363636363636365,0.3405275779376499,0.35041900000000004,-0.009891422062350164,-0.0363477499999999
Ivibet,Asian Handicap,Asian Handicap +0.75/-0.75,home,1321404650,1.47,0.6802721088435374,0.6557377049180328,0.650124,0.005613704918032814,-0.044317719999999894
Ivibet,Asian Handicap,Asian Handicap +0.75/-0.75,away,1321404650,2.8,0.35714285714285715,0.34426229508196726,0.349876,-0.005613704918032758,-0.02034720000000001
22Bet,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.34,0.7462686567164178,0.7086956521739131,0.7293635,-0.020667847826086994,-0.022652909999999804
22Bet,Asian Handicap,Asian Handicap +1/-1,away,1321404650,3.26,0.3067484662576687,0.291304347826087,0.2706365,0.020667847826086994,-0.11772501000000002
Powbet,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.3,0.7692307692307692,0.7291666666666667,0.7293635,-0.00019683333333331277,-0.051827449999999886
Powbet,Asian Handicap,Asian Handicap +1/-1,away,1321404650,3.5,0.2857142857142857,0.27083333333333337,0.2706365,0.00019683333333336828,-0.052772249999999965
Jackbit,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.29,0.7751937984496123,0.729559748427673,0.7293635,0.00019624842767296258,-0.059121084999999796
Jackbit,Asian Handicap,Asian Handicap +1/-1,away,1321404650,3.48,0.28735632183908044,0.2704402515723271,0.2706365,-0.00019624842767290707,-0.05818497999999994
Fezbet,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.3,0.7692307692307692,0.7291666666666667,0.7293635,-0.00019683333333331277,-0.051827449999999886
Fezbet,Asian Handicap,Asian Handicap +1/-1,away,1321404650,3.5,0.2857142857142857,0.27083333333333337,0.2706365,0.00019683333333336828,-0.052772249999999965
Cashwin,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.3,0.7692307692307692,0.7291666666666667,0.7293635,-0.00019683333333331277,-0.051827449999999886
Cashwin,Asian Handicap,Asian Handicap +1/-1,away,1321404650,3.5,0.2857142857142857,0.27083333333333337,0.2706365,0.00019683333333336828,-0.052772249999999965
bet365,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.3,0.7692307692307692,0.7263157894736842,0.72956,-0.0032442105263157384,-0.05157199999999995
bet365,Asian Handicap,Asian Handicap +1/-1,away,1321404650,3.45,0.2898550724637681,0.2736842105263158,0.27044,0.003244210526315794,-0.06698199999999999
1xBet,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.34,0.7462686567164178,0.7086956521739131,0.7293635,-0.020667847826086994,-0.022652909999999804
1xBet,Asian Handicap,Asian Handicap +1/-1,away,1321404650,3.26,0.3067484662576687,0.291304347826087,0.2706365,0.020667847826086994,-0.11772501000000002
BetVictor,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.25,0.8,0.7340425531914894,0.7293635,0.004679053191489313,-0.08829562499999999
BetVictor,Asian Handicap,Asian Handicap +1/-1,away,1321404650,3.45,0.2898550724637681,0.26595744680851063,0.2706365,-0.0046790531914893685,-0.06630407500000002
Parimatch,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.25,0.8,0.7340425531914894,0.7293635,0.004679053191489313,-0.08829562499999999
Parimatch,Asian Handicap,Asian Handicap +1/-1,away,1321404650,3.45,0.2898550724637681,0.26595744680851063,0.2706365,-0.0046790531914893685,-0.06630407500000002
Interwetten,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.27,0.7874015748031495,0.7337526205450734,0.729167,0.004585620545073388,-0.07395790999999996
Interwetten,Asian Handicap,Asian Handicap +1/-1,away,1321404650,3.5,0.2857142857142857,0.26624737945492666,0.270833,-0.004585620545073332,-0.05208449999999998
Megapari,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.34,0.7462686567164178,0.7086956521739131,0.7293635,-0.020667847826086994,-0.022652909999999804
Megapari,Asian Handicap,Asian Handicap +1/-1,away,1321404650,3.26,0.3067484662576687,0.291304347826087,0.2706365,0.020667847826086994,-0.11772501000000002
LeoVegas Sport,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.29,0.7751937984496123,0.7306889352818372,0.7293635,0.0013254352818371506,-0.059121084999999796
LeoVegas Sport,Asian Handicap,Asian Handicap +1/-1,away,1321404650,3.5,0.2857142857142857,0.26931106471816285,0.2706365,-0.0013254352818371506,-0.052772249999999965
Campobet,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.25,0.8,0.7222222222222222,0.72956,-0.007337777777777776,-0.08805000000000007
Campobet,Asian Handicap,Asian Handicap +1/-1,away,1321404650,3.25,0.3076923076923077,0.2777777777777778,0.27044,0.007337777777777776,-0.12107000000000001
1Bet,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.31,0.7633587786259541,0.7287784679089027,0.72956,-0.0007815320910973256,-0.044276399999999994
1Bet,Asian Handicap,Asian Handicap +1/-1,away,1321404650,3.52,0.2840909090909091,0.27122153209109734,0.27044,0.0007815320910973256,-0.04805120000000007
Unibet,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.29,0.7751937984496123,0.7306889352818372,0.7293635,0.0013254352818371506,-0.059121084999999796
Unibet,Asian Handicap,Asian Handicap +1/-1,away,1321404650,3.5,0.2857142857142857,0.26931106471816285,0.2706365,-0.0013254352818371506,-0.052772249999999965
Goldenbet,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.29,0.7751937984496123,0.729559748427673,0.7293635,0.00019624842767296258,-0.059121084999999796
Goldenbet,Asian Handicap,Asian Handicap +1/-1,away,1321404650,3.48,0.28735632183908044,0.2704402515723271,0.2706365,-0.00019624842767290707,-0.05818497999999994
Freshbet,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.29,0.7751937984496123,0.729559748427673,0.7293635,0.00019624842767296258,-0.059121084999999796
Freshbet,Asian Handicap,Asian Handicap +1/-1,away,1321404650,3.48,0.28735632183908044,0.2704402515723271,0.2706365,-0.00019624842767290707,-0.05818497999999994
Mystake,Asian Handicap,Asian Handicap +1/-1,home,1321404650,1.29,0.7751937984496123,0.729559748427673,0.7293635,0.00019624842767296258,-0.059121084999999796
