config,n_extra,mercado,n,sigmas,acierto_modelo,acierto_mercado,acierto_dif
base+elo+h2h+tabla+boxscore+clima,4,ambos_marcan,199,-2.8373373568319047,0.5175879396984925,0.592964824120603,-0.07537688442211055
base+elo+h2h+tabla+boxscore+clima,4,mas_9_5_corners,199,-1.399935925138881,0.5577889447236181,0.5829145728643216,-0.025125628140703515
base+elo+h2h+tabla+boxscore+clima,4,mas_4_5_tarjetas,192,-2.1513336667401894,0.65625,0.6458333333333334,0.01041666666666663
base+elo+h2h+tabla+boxscore+rotacion,4,resultado,212,-3.2858556632604925,0.4669811320754717,0.5141509433962265,-0.04716981132075476
base+elo+h2h+tabla+boxscore+rotacion,4,mas_2_5,212,-1.5979046655352627,0.5943396226415094,0.6556603773584906,-0.061320754716981174
base+elo+h2h+tabla+boxscore+rotacion,4,ambos_marcan,212,-2.163484442094148,0.5188679245283019,0.5849056603773585,-0.06603773584905659
base+elo+h2h+tabla+boxscore+rotacion,4,mas_9_5_corners,212,-1.2782223034188975,0.5471698113207547,0.5849056603773585,-0.037735849056603765
base+elo+h2h+tabla+boxscore+rotacion,4,mas_4_5_tarjetas,201,-2.5437626476092925,0.6268656716417911,0.6467661691542289,-0.01990049751243783
base+elo+h2h+tabla+boxscore+calidad_plantilla,4,resultado,212,-2.699541177564423,0.4481132075471698,0.5141509433962265,-0.06603773584905664
base+elo+h2h+tabla+boxscore+calidad_plantilla,4,mas_2_5,212,-1.6412021924500426,0.6132075471698113,0.6556603773584906,-0.04245283018867929
base+elo+h2h+tabla+boxscore+calidad_plantilla,4,ambos_marcan,212,-1.7832983486858394,0.5471698113207547,0.5849056603773585,-0.037735849056603765
base+elo+h2h+tabla+boxscore+calidad_plantilla,4,mas_9_5_corners,212,-1.4728552599751357,0.5754716981132075,0.5849056603773585,-0.009433962264150941
base+elo+h2h+tabla+boxscore+calidad_plantilla,4,mas_4_5_tarjetas,201,-2.716026040875357,0.6467661691542289,0.6467661691542289,0.0
base+elo+h2h+tabla+arbitro+clima,4,resultado,199,-2.889612424827855,0.4623115577889447,0.5125628140703518,-0.05025125628140703
base+elo+h2h+tabla+arbitro+clima,4,mas_2_5,199,-0.7323316907578649,0.6030150753768844,0.6432160804020101,-0.04020100502512569
base+elo+h2h+tabla+arbitro+clima,4,ambos_marcan,199,-1.7293857220385545,0.5678391959798995,0.592964824120603,-0.025125628140703515
base+elo+h2h+tabla+arbitro+clima,4,mas_9_5_corners,199,-1.1178140401302212,0.5477386934673367,0.5829145728643216,-0.035175879396984855
base+elo+h2h+tabla+arbitro+clima,4,mas_4_5_tarjetas,192,-2.212584936210416,0.640625,0.6458333333333334,-0.00520833333333337
base+elo+h2h+tabla+arbitro+rotacion,4,resultado,212,-3.066843851927518,0.4716981132075472,0.5141509433962265,-0.04245283018867929
base+elo+h2h+tabla+arbitro+rotacion,4,mas_2_5,212,-1.0817079354138548,0.589622641509434,0.6556603773584906,-0.06603773584905659
base+elo+h2h+tabla+arbitro+rotacion,4,ambos_marcan,212,-1.9638389754060233,0.5283018867924528,0.5849056603773585,-0.05660377358490565
base+elo+h2h+tabla+arbitro+rotacion,4,mas_9_5_corners,212,-0.9831747742080001,0.5330188679245284,0.5849056603773585,-0.05188679245283012
base+elo+h2h+tabla+arbitro+rotacion,4,mas_4_5_tarjetas,201,-1.8613507975368666,0.6567164179104478,0.6467661691542289,0.00995024875621886
base+elo+h2h+tabla+arbitro+calidad_plantilla,4,resultado,212,-2.5133134111210103,0.45754716981132076,0.5141509433962265,-0.0566037735849057
base+elo+h2h+tabla+arbitro+calidad_plantilla,4,mas_2_5,212,-0.684004026006061,0.6037735849056604,0.6556603773584906,-0.05188679245283023
base+elo+h2h+tabla+arbitro+calidad_plantilla,4,ambos_marcan,212,-0.9453988507304156,0.5943396226415094,0.5849056603773585,0.009433962264150941
base+elo+h2h+tabla+arbitro+calidad_plantilla,4,mas_9_5_corners,212,-1.2354883133355599,0.5471698113207547,0.5849056603773585,-0.037735849056603765
base+elo+h2h+tabla+arbitro+calidad_plantilla,4,mas_4_5_tarjetas,201,-2.3061917925712985,0.6268656716417911,0.6467661691542289,-0.01990049751243783
base+elo+h2h+tabla+clima+rotacion,4,resultado,199,-2.8633669355512223,0.4723618090452261,0.5125628140703518,-0.040201005025125636
base+elo+h2h+tabla+clima+rotacion,4,mas_2_5,199,-1.0965448857491515,0.6130653266331658,0.6432160804020101,-0.03015075376884424
base+elo+h2h+tabla+clima+rotacion,4,ambos_marcan,199,-2.358848444290915,0.5628140703517588,0.592964824120603,-0.03015075376884424
base+elo+h2h+tabla+clima+rotacion,4,mas_9_5_corners,199,-1.3487841607782003,0.5376884422110553,0.5829145728643216,-0.045226130653266305
base+elo+h2h+tabla+clima+rotacion,4,mas_4_5_tarjetas,192,-1.533540044959634,0.671875,0.6458333333333334,0.02604166666666663
base+elo+h2h+tabla+clima+calidad_plantilla,4,resultado,199,-2.117728167145554,0.4723618090452261,0.5125628140703518,-0.040201005025125636
base+elo+h2h+tabla+clima+calidad_plantilla,4,mas_2_5,199,-0.9107156321867768,0.6381909547738693,0.6432160804020101,-0.005025125628140725
base+elo+h2h+tabla+clima+calidad_plantilla,4,ambos_marcan,199,-1.943559706988257,0.5728643216080402,0.592964824120603,-0.02010050251256279
base+elo+h2h+tabla+clima+calidad_plantilla,4,mas_9_5_corners,199,-1.4612153378920842,0.5477386934673367,0.5829145728643216,-0.035175879396984855
base+elo+h2h+tabla+clima+calidad_plantilla,4,mas_4_5_tarjetas,192,-1.9962720087215708,0.6458333333333334,0.6458333333333334,0.0
base+elo+h2h+tabla+rotacion+calidad_plantilla,4,resultado,212,-2.4951301373127017,0.45754716981132076,0.5141509433962265,-0.0566037735849057
base+elo+h2h+tabla+rotacion+calidad_plantilla,4,mas_2_5,212,-1.1780563501518169,0.6037735849056604,0.6556603773584906,-0.05188679245283023
base+elo+h2h+tabla+rotacion+calidad_plantilla,4,ambos_marcan,212,-1.4762073708660934,0.5518867924528302,0.5849056603773585,-0.03301886792452824
base+elo+h2h+tabla+rotacion+calidad_plantilla,4,mas_9_5_corners,212,-1.0390427047479287,0.5613207547169812,0.5849056603773585,-0.023584905660377298
base+elo+h2h+tabla+rotacion+calidad_plantilla,4,mas_4_5_tarjetas,201,-1.784950185274793,0.6517412935323383,0.6467661691542289,0.00497512437810943
base+elo+h2h+boxscore+arbitro+clima,4,resultado,199,-3.031385041145104,0.4723618090452261,0.5125628140703518,-0.040201005025125636
base+elo+h2h+boxscore+arbitro+clima,4,mas_2_5,199,-0.8138923853156284,0.6030150753768844,0.6432160804020101,-0.04020100502512569
base+elo+h2h+boxscore+arbitro+clima,4,ambos_marcan,199,-2.4326979736599057,0.5477386934673367,0.592964824120603,-0.045226130653266305
base+elo+h2h+boxscore+arbitro+clima,4,mas_9_5_corners,199,-1.7071321828793484,0.5276381909547738,0.5829145728643216,-0.055276381909547756
base+elo+h2h+boxscore+arbitro+clima,4,mas_4_5_tarjetas,192,-2.335805583194788,0.65625,0.6458333333333334,0.01041666666666663
base+elo+h2h+boxscore+arbitro+rotacion,4,resultado,212,-3.5045415394527257,0.4528301886792453,0.5141509433962265,-0.061320754716981174
base+elo+h2h+boxscore+arbitro+rotacion,4,mas_2_5,212,-1.22379233157879,0.5754716981132075,0.6556603773584906,-0.08018867924528306
base+elo+h2h+boxscore+arbitro+rotacion,4,ambos_marcan,212,-2.2225008804523907,0.5330188679245284,0.5849056603773585,-0.05188679245283012
base+elo+h2h+boxscore+arbitro+rotacion,4,mas_9_5_corners,212,-1.1726463151712363,0.5471698113207547,0.5849056603773585,-0.037735849056603765
base+elo+h2h+boxscore+arbitro+rotacion,4,mas_4_5_tarjetas,201,-2.334983490043582,0.6666666666666666,0.6467661691542289,0.01990049751243772
base+elo+h2h+boxscore+arbitro+calidad_plantilla,4,resultado,212,-2.866820391339499,0.44339622641509435,0.5141509433962265,-0.07075471698113212
base+elo+h2h+boxscore+arbitro+calidad_plantilla,4,mas_2_5,212,-1.2524103374411368,0.6132075471698113,0.6556603773584906,-0.04245283018867929
base+elo+h2h+boxscore+arbitro+calidad_plantilla,4,ambos_marcan,212,-1.4498656783429775,0.5518867924528302,0.5849056603773585,-0.03301886792452824
base+elo+h2h+boxscore+arbitro+calidad_plantilla,4,mas_9_5_corners,212,-1.5186770482724044,0.5471698113207547,0.5849056603773585,-0.037735849056603765
base+elo+h2h+boxscore+arbitro+calidad_plantilla,4,mas_4_5_tarjetas,201,-2.6055170080369514,0.6517412935323383,0.6467661691542289,0.00497512437810943
base+elo+h2h+boxscore+clima+rotacion,4,resultado,199,-3.150387235729376,0.46733668341708545,0.5125628140703518,-0.045226130653266305
base+elo+h2h+boxscore+clima+rotacion,4,mas_2_5,199,-1.1611516403042956,0.5728643216080402,0.6432160804020101,-0.07035175879396982
base+elo+h2h+boxscore+clima+rotacion,4,ambos_marcan,199,-2.6586436188023383,0.5226130653266332,0.592964824120603,-0.07035175879396982
base+elo+h2h+boxscore+clima+rotacion,4,mas_9_5_corners,199,-1.8702097158323767,0.5175879396984925,0.5829145728643216,-0.0653266331658291
base+elo+h2h+boxscore+clima+rotacion,4,mas_4_5_tarjetas,192,-1.6178323542923796,0.6770833333333334,0.6458333333333334,0.03125
base+elo+h2h+boxscore+clima+calidad_plantilla,4,resultado,199,-2.270124863782384,0.4371859296482412,0.5125628140703518,-0.07537688442211055
base+elo+h2h+boxscore+clima+calidad_plantilla,4,mas_2_5,199,-1.153073880668542,0.6030150753768844,0.6432160804020101,-0.04020100502512569
base+elo+h2h+boxscore+clima+calidad_plantilla,4,ambos_marcan,199,-2.600406623396212,0.5376884422110553,0.592964824120603,-0.055276381909547756
base+elo+h2h+boxscore+clima+calidad_plantilla,4,mas_9_5_corners,199,-1.8329459580567766,0.5477386934673367,0.5829145728643216,-0.035175879396984855
base+elo+h2h+boxscore+clima+calidad_plantilla,4,mas_4_5_tarjetas,192,-2.419016005485345,0.65625,0.6458333333333334,0.01041666666666663
base+elo+h2h+boxscore+rotacion+calidad_plantilla,4,resultado,212,-2.6827959019699557,0.4386792452830189,0.5141509433962265,-0.07547169811320759
base+elo+h2h+boxscore+rotacion+calidad_plantilla,4,mas_2_5,212,-1.5082867275396599,0.5849056603773585,0.6556603773584906,-0.07075471698113212
base+elo+h2h+boxscore+rotacion+calidad_plantilla,4,ambos_marcan,212,-1.5950036772775271,0.5377358490566038,0.5849056603773585,-0.047169811320754707
base+elo+h2h+boxscore+rotacion+calidad_plantilla,4,mas_9_5_corners,212,-1.4627410993553507,0.5377358490566038,0.5849056603773585,-0.047169811320754707
base+elo+h2h+boxscore+rotacion+calidad_plantilla,4,mas_4_5_tarjetas,201,-2.50370089771456,0.6517412935323383,0.6467661691542289,0.00497512437810943
base+elo+h2h+arbitro+clima+rotacion,4,resultado,199,-3.0211223637383515,0.457286432160804,0.5125628140703518,-0.055276381909547756
base+elo+h2h+arbitro+clima+rotacion,4,mas_2_5,199,-0.7604251370094312,0.6130653266331658,0.6432160804020101,-0.03015075376884424
base+elo+h2h+arbitro+clima+rotacion,4,ambos_marcan,199,-2.1383839247494416,0.5477386934673367,0.592964824120603,-0.045226130653266305
base+elo+h2h+arbitro+clima+rotacion,4,mas_9_5_corners,199,-1.4605675425925462,0.5326633165829145,0.5829145728643216,-0.05025125628140703
base+elo+h2h+arbitro+clima+rotacion,4,mas_4_5_tarjetas,192,-1.9079412902522412,0.671875,0.6458333333333334,0.02604166666666663
base+elo+h2h+arbitro+clima+calidad_plantilla,4,resultado,199,-2.1628858689197528,0.4824120603015075,0.5125628140703518,-0.03015075376884424
base+elo+h2h+arbitro+clima+calidad_plantilla,4,mas_2_5,199,-0.538179449965908,0.6231155778894473,0.6432160804020101,-0.02010050251256279
base+elo+h2h+arbitro+clima+calidad_plantilla,4,ambos_marcan,199,-1.6109122048620645,0.5628140703517588,0.592964824120603,-0.03015075376884424
base+elo+h2h+arbitro+clima+calidad_plantilla,4,mas_9_5_corners,199,-1.483276650021848,0.5477386934673367,0.5829145728643216,-0.035175879396984855
base+elo+h2h+arbitro+clima+calidad_plantilla,4,mas_4_5_tarjetas,192,-2.63972730192115,0.609375,0.6458333333333334,-0.03645833333333337
base+elo+h2h+arbitro+rotacion+calidad_plantilla,4,resultado,212,-2.4299397472329054,0.46226415094339623,0.5141509433962265,-0.05188679245283023
base+elo+h2h+arbitro+rotacion+calidad_plantilla,4,mas_2_5,212,-0.9292587370024037,0.5990566037735849,0.6556603773584906,-0.05660377358490565
base+elo+h2h+arbitro+rotacion+calidad_plantilla,4,ambos_marcan,212,-1.1982862381450994,0.5566037735849056,0.5849056603773585,-0.028301886792452824
base+elo+h2h+arbitro+rotacion+calidad_plantilla,4,mas_9_5_corners,212,-1.6152416721383192,0.5424528301886793,0.5849056603773585,-0.04245283018867918
base+elo+h2h+arbitro+rotacion+calidad_plantilla,4,mas_4_5_tarjetas,201,-2.3084398794533096,0.6368159203980099,0.6467661691542289,-0.009950248756218971
base+elo+h2h+clima+rotacion+calidad_plantilla,4,resultado,199,-2.074487094130291,0.46733668341708545,0.5125628140703518,-0.045226130653266305
base+elo+h2h+clima+rotacion+calidad_plantilla,4,mas_2_5,199,-1.060393628071102,0.5829145728643216,0.6432160804020101,-0.06030150753768848
base+elo+h2h+clima+rotacion+calidad_plantilla,4,ambos_marcan,199,-2.0844238017645487,0.5628140703517588,0.592964824120603,-0.03015075376884424
base+elo+h2h+clima+rotacion+calidad_plantilla,4,mas_9_5_corners,199,-1.824493967866812,0.5376884422110553,0.5829145728643216,-0.045226130653266305
base+elo+h2h+clima+rotacion+calidad_plantilla,4,mas_4_5_tarjetas,192,-1.8491727799296789,0.6302083333333334,0.6458333333333334,-0.015625
base+elo+h2h_profundo+tabla+boxscore+arbitro,4,resultado,212,-3.2917792333857347,0.46226415094339623,0.5141509433962265,-0.05188679245283023
base+elo+h2h_profundo+tabla+boxscore+arbitro,4,mas_2_5,212,-1.4357582540286649,0.6179245283018868,0.6556603773584906,-0.037735849056603765
base+elo+h2h_profundo+tabla+boxscore+arbitro,4,ambos_marcan,212,-1.906195004381418,0.5330188679245284,0.5849056603773585,-0.05188679245283012
base+elo+h2h_profundo+tabla+boxscore+arbitro,4,mas_9_5_corners,212,-1.1318404359349252,0.5707547169811321,0.5849056603773585,-0.014150943396226356
base+elo+h2h_profundo+tabla+boxscore+arbitro,4,mas_4_5_tarjetas,201,-2.4365205488119877,0.6467661691542289,0.6467661691542289,0.0
base+elo+h2h_profundo+tabla+boxscore+clima,4,resultado,199,-2.9549434881302763,0.457286432160804,0.5125628140703518,-0.055276381909547756
base+elo+h2h_profundo+tabla+boxscore+clima,4,mas_2_5,199,-1.1703459501823879,0.5879396984924623,0.6432160804020101,-0.055276381909547756
base+elo+h2h_profundo+tabla+boxscore+clima,4,ambos_marcan,199,-2.8268024363790536,0.507537688442211,0.592964824120603,-0.085427135678392
base+elo+h2h_profundo+tabla+boxscore+clima,4,mas_9_5_corners,199,-1.5837025593450214,0.542713567839196,0.5829145728643216,-0.04020100502512558
base+elo+h2h_profundo+tabla+boxscore+clima,4,mas_4_5_tarjetas,192,-2.3441338384410084,0.6458333333333334,0.6458333333333334,0.0
base+elo+h2h_profundo+tabla+boxscore+rotacion,4,resultado,212,-3.1403176308884926,0.46226415094339623,0.5141509433962265,-0.05188679245283023
base+elo+h2h_profundo+tabla+boxscore+rotacion,4,mas_2_5,212,-1.8096662326101625,0.589622641509434,0.6556603773584906,-0.06603773584905659
base+elo+h2h_profundo+tabla+boxscore+rotacion,4,ambos_marcan,212,-2.2417620999989527,0.5094339622641509,0.5849056603773585,-0.07547169811320753
base+elo+h2h_profundo+tabla+boxscore+rotacion,4,mas_9_5_corners,212,-1.2209451134986384,0.5471698113207547,0.5849056603773585,-0.037735849056603765
base+elo+h2h_profundo+tabla+boxscore+rotacion,4,mas_4_5_tarjetas,201,-2.5167851202579303,0.6318407960199005,0.6467661691542289,-0.014925373134328401
base+elo+h2h_profundo+tabla+boxscore+calidad_plantilla,4,resultado,212,-2.585927004734014,0.4339622641509434,0.5141509433962265,-0.08018867924528306
base+elo+h2h_profundo+tabla+boxscore+calidad_plantilla,4,mas_2_5,212,-1.6292504951534046,0.6084905660377359,0.6556603773584906,-0.047169811320754707
base+elo+h2h_profundo+tabla+boxscore+calidad_plantilla,4,ambos_marcan,212,-1.9448247162510808,0.5377358490566038,0.5849056603773585,-0.047169811320754707
base+elo+h2h_profundo+tabla+boxscore+calidad_plantilla,4,mas_9_5_corners,212,-1.411155916059465,0.5613207547169812,0.5849056603773585,-0.023584905660377298
base+elo+h2h_profundo+tabla+boxscore+calidad_plantilla,4,mas_4_5_tarjetas,201,-2.7493178747483253,0.6318407960199005,0.6467661691542289,-0.014925373134328401
base+elo+h2h_profundo+tabla+arbitro+clima,4,resultado,199,-2.8548542834184754,0.46733668341708545,0.5125628140703518,-0.045226130653266305
base+elo+h2h_profundo+tabla+arbitro+clima,4,mas_2_5,199,-0.7691072454087087,0.6030150753768844,0.6432160804020101,-0.04020100502512569
base+elo+h2h_profundo+tabla+arbitro+clima,4,ambos_marcan,199,-1.7235844767160204,0.5778894472361809,0.592964824120603,-0.015075376884422176
base+elo+h2h_profundo+tabla+arbitro+clima,4,mas_9_5_corners,199,-1.2386197638330565,0.5326633165829145,0.5829145728643216,-0.05025125628140703
base+elo+h2h_profundo+tabla+arbitro+clima,4,mas_4_5_tarjetas,192,-2.292789089047668,0.6510416666666666,0.6458333333333334,0.005208333333333259
base+elo+h2h_profundo+tabla+arbitro+rotacion,4,resultado,212,-2.89753708537097,0.4481132075471698,0.5141509433962265,-0.06603773584905664
base+elo+h2h_profundo+tabla+arbitro+rotacion,4,mas_2_5,212,-1.0661264820049319,0.5990566037735849,0.6556603773584906,-0.05660377358490565
base+elo+h2h_profundo+tabla+arbitro+rotacion,4,ambos_marcan,212,-1.7734729835843952,0.5283018867924528,0.5849056603773585,-0.05660377358490565
base+elo+h2h_profundo+tabla+arbitro+rotacion,4,mas_9_5_corners,212,-0.9422348736542056,0.5849056603773585,0.5849056603773585,0.0
base+elo+h2h_profundo+tabla+arbitro+rotacion,4,mas_4_5_tarjetas,201,-1.8384327490374677,0.6666666666666666,0.6467661691542289,0.01990049751243772
base+elo+h2h_profundo+tabla+arbitro+calidad_plantilla,4,resultado,212,-2.5285523225624256,0.4386792452830189,0.5141509433962265,-0.07547169811320759
base+elo+h2h_profundo+tabla+arbitro+calidad_plantilla,4,mas_2_5,212,-0.7752758337858046,0.6084905660377359,0.6556603773584906,-0.047169811320754707
base+elo+h2h_profundo+tabla+arbitro+calidad_plantilla,4,ambos_marcan,212,-0.9743870085188998,0.589622641509434,0.5849056603773585,0.004716981132075526
base+elo+h2h_profundo+tabla+arbitro+calidad_plantilla,4,mas_9_5_corners,212,-0.9963296711314934,0.5801886792452831,0.5849056603773585,-0.004716981132075415
base+elo+h2h_profundo+tabla+arbitro+calidad_plantilla,4,mas_4_5_tarjetas,201,-2.4552744290306627,0.6467661691542289,0.6467661691542289,0.0
base+elo+h2h_profundo+tabla+clima+rotacion,4,resultado,199,-2.796973841010984,0.4623115577889447,0.5125628140703518,-0.05025125628140703
base+elo+h2h_profundo+tabla+clima+rotacion,4,mas_2_5,199,-1.1749038529983673,0.628140703517588,0.6432160804020101,-0.015075376884422065
base+elo+h2h_profundo+tabla+clima+rotacion,4,ambos_marcan,199,-2.222305134987817,0.5628140703517588,0.592964824120603,-0.03015075376884424
base+elo+h2h_profundo+tabla+clima+rotacion,4,mas_9_5_corners,199,-1.5887736495376326,0.5326633165829145,0.5829145728643216,-0.05025125628140703
base+elo+h2h_profundo+tabla+clima+rotacion,4,mas_4_5_tarjetas,192,-1.5637144660938038,0.6666666666666666,0.6458333333333334,0.02083333333333326
base+elo+h2h_profundo+tabla+clima+calidad_plantilla,4,resultado,199,-2.0557789221137472,0.4824120603015075,0.5125628140703518,-0.03015075376884424
base+elo+h2h_profundo+tabla+clima+calidad_plantilla,4,mas_2_5,199,-0.9993622876652731,0.6381909547738693,0.6432160804020101,-0.005025125628140725
base+elo+h2h_profundo+tabla+clima+calidad_plantilla,4,ambos_marcan,199,-1.9213222362039089,0.5778894472361809,0.592964824120603,-0.015075376884422176
